x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s,t=1.70e+02s,t=1.80e+02s,t=1.90e+02s,t=2.00e+02s,t=2.10e+02s,t=2.20e+02s,t=2.30e+02s,t=2.40e+02s,t=2.50e+02s,t=2.60e+02s,t=2.70e+02s,t=2.80e+02s,t=2.90e+02s,t=3.00e+02s,t=3.10e+02s,t=3.20e+02s,t=3.30e+02s,t=3.40e+02s,t=3.50e+02s,t=3.60e+02s,t=3.70e+02s,t=3.80e+02s,t=3.90e+02s,t=4.00e+02s,t=4.10e+02s,t=4.20e+02s,t=4.30e+02s,t=4.40e+02s,t=4.50e+02s,t=4.60e+02s,t=4.70e+02s,t=4.80e+02s,t=4.90e+02s,t=5.00e+02s
1.818181818181818180e-03,1.414239085201371460e+11,1.348195394402371289e+13,2.065857957564267500e+14,1.287588482636683250e+15,4.785394501863701000e+15,1.286365368641710200e+16,2.787141505450202400e+16,5.195656597834504000e+16,8.686121859376846400e+16,1.338689883214184480e+17,1.938389050715134720e+17,2.672751079205306560e+17,3.544030416938877440e+17,4.552384895687924480e+17,5.696447014620279680e+17,6.973772649495452160e+17,8.381181891423760640e+17,9.915012019561501440e+17,1.157130205657988608e+18,1.334592557168793344e+18,1.523468510706753024e+18,1.723337854993581056e+18,1.933784521221513984e+18,2.154399734949414912e+18,2.384784129585225216e+18,2.624549122772111872e+18,2.873317771424951808e+18,3.130725259021746176e+18,3.396419124068571648e+18,3.670059306770292224e+18,3.951318068323504640e+18,4.239879821281870336e+18,4.535440898209807360e+18,4.837709277952684032e+18,5.146404283317354496e+18,5.461256260071668736e+18,5.782006244437280768e+18,6.108405624318119936e+18,6.440215798132934656e+18,6.777207834134981632e+18,7.119162132387126272e+18,7.465868091035974656e+18,7.817123778136239104e+18,8.172735609979876352e+18,8.532518036654548992e+18,8.896293235376129024e+18,9.263890811995932672e+18,9.635147510967285760e+18,1.000990693396069990e+19,1.038801926723862118e+19
1.515151515151515150e-03,1.312209172690255585e+11,1.278045701971563672e+13,1.986968359521366250e+14,1.250605407493393500e+15,4.679228989033018000e+15,1.263752033532304800e+16,2.747407658635757600e+16,5.134348602456464800e+16,8.599764644524574400e+16,1.327302143474492320e+17,1.924090888398074240e+17,2.655456185570421120e+17,3.523708059165848960e+17,4.529045574997632640e+17,5.670130876920609920e+17,6.944540517319220480e+17,8.349108520313393920e+17,9.880181129541006080e+17,1.153380272805749248e+18,1.330584966447531008e+18,1.519212543338991360e+18,1.718842759611777536e+18,1.929059425587099648e+18,2.149453585976465408e+18,2.379625653509284352e+18,2.619186799596626432e+18,2.867759819454512128e+18,3.124979626503724544e+18,3.390493485833851392e+18,3.663961064382310912e+18,3.945054352682622976e+18,4.233457496940657664e+18,4.528866568871901696e+18,4.830989292779948032e+18,5.139544743777055744e+18,5.454263027130243072e+18,5.774884945960304640e+18,6.101161662573413376e+18,6.432854357320553472e+18,6.769733887886881792e+18,7.111580451193673728e+18,7.458183249566244864e+18,7.809340162427470848e+18,8.164857424476856320e+18,8.524549311084662784e+18,8.888237831449250816e+18,9.255752429921353728e+18,9.626929695782256640e+18,1.000161308166708634e+19,1.037965263074567578e+19
2.121212121212120993e-03,1.540931722545657654e+11,1.433910433727977344e+13,2.161246889671376562e+14,1.332003551209168000e+15,4.912327313836150000e+15,1.313321332544648000e+16,2.834408132028653600e+16,5.268480911691783200e+16,8.788591864649835200e+16,1.352191713448588640e+17,1.955331442395234240e+17,2.693234882000233600e+17,3.568091093532317440e+17,4.580009421388484480e+17,5.727587521744176640e+17,7.008356979821013760e+17,8.419121528190702080e+17,9.956207929935558400e+17,1.161564892875429120e+18,1.339331484859956992e+18,1.528500713348014848e+18,1.728652407443729408e+18,1.939370642427513856e+18,2.160246858381714432e+18,2.390881949995452416e+18,2.630887626170520576e+18,2.879887253203591680e+18,3.137516333723923968e+18,3.403422729283594752e+18,3.677266702905586688e+18,3.958720835491628032e+18,4.247469854177205248e+18,4.543210399594869248e+18,4.845650751195030528e+18,5.154510524292598784e+18,5.469520348659827712e+18,5.790421535777702912e+18,6.116965739944060928e+18,6.448914617075595264e+18,6.786039484064113664e+18,7.128120980838958080e+18,7.474948736766817280e+18,7.826321042631324672e+18,8.182044529139563520e+18,8.541933852675062784e+18,8.905811388837279744e+18,9.273506934165155840e+18,9.644857416326320128e+18,1.001970661295905382e+19,1.039790487927595008e+19
1.818181818181818180e-03,1.414239085201372681e+11,1.348195394402371289e+13,2.065857957564267500e+14,1.287588482636682750e+15,4.785394501863701000e+15,1.286365368641709400e+16,2.787141505450202000e+16,5.195656597834501600e+16,8.686121859376851200e+16,1.338689883214184320e+17,1.938389050715135680e+17,2.672751079205306880e+17,3.544030416938876800e+17,4.552384895687925120e+17,5.696447014620280320e+17,6.973772649495452160e+17,8.381181891423759360e+17,9.915012019561500160e+17,1.157130205657987584e+18,1.334592557168793856e+18,1.523468510706754560e+18,1.723337854993580032e+18,1.933784521221513728e+18,2.154399734949413888e+18,2.384784129585226752e+18,2.624549122772110848e+18,2.873317771424952320e+18,3.130725259021747200e+18,3.396419124068572160e+18,3.670059306770291712e+18,3.951318068323504640e+18,4.239879821281871360e+18,4.535440898209807872e+18,4.837709277952681984e+18,5.146404283317351424e+18,5.461256260071667712e+18,5.782006244437281792e+18,6.108405624318115840e+18,6.440215798132937728e+18,6.777207834134978560e+18,7.119162132387126272e+18,7.465868091035974656e+18,7.817123778136238080e+18,8.172735609979876352e+18,8.532518036654555136e+18,8.896293235376130048e+18,9.263890811995936768e+18,9.635147510967281664e+18,1.000990693396069990e+19,1.038801926723862528e+19
2.424242424242424240e-03,1.695684056928714600e+11,1.536706174334816211e+13,2.274278976078769688e+14,1.384224222466820500e+15,5.060802578928529000e+15,1.344743342196551800e+16,2.889374549465874400e+16,5.353025249698841600e+16,8.907406682163404800e+16,1.367832867372214240e+17,1.974944645672075840e+17,2.716934981846342720e+17,3.595917868061943040e+17,4.611947016261737600e+17,5.763580127136577920e+17,7.048320947084724480e+17,8.462954473599987200e+17,1.000379543803761920e+18,1.166686941255373824e+18,1.344804302862598656e+18,1.534311649955166720e+18,1.734788860741556224e+18,1.945820178454845952e+18,2.166997291822588416e+18,2.397921397719763968e+18,2.638204541533518336e+18,2.887470446753358336e+18,3.145354984330880512e+18,3.411506388534664192e+18,3.685585294771927552e+18,3.967264652688883712e+18,4.256229552221396480e+18,4.552176989264785408e+18,4.854815589906830336e+18,5.163865306748450816e+18,5.479057097031382016e+18,5.800132589613785088e+18,6.126843745941665792e+18,6.458952518817177600e+18,6.796230511798231040e+18,7.138458641362524160e+18,7.485426803453064192e+18,7.836933545637232640e+18,8.192785745818492928e+18,8.552798298213907456e+18,8.916793807132721152e+18,9.284602288949624832e+18,9.656060882550870016e+18,1.003101356843792384e+19,1.040931089659531674e+19
2.121212121212120993e-03,1.540931722545655823e+11,1.433910433727975781e+13,2.161246889671373750e+14,1.332003551209166750e+15,4.912327313836143000e+15,1.313321332544646200e+16,2.834408132028650800e+16,5.268480911691776800e+16,8.788591864649827200e+16,1.352191713448588000e+17,1.955331442395233600e+17,2.693234882000230720e+17,3.568091093532313600e+17,4.580009421388477440e+17,5.727587521744176000e+17,7.008356979821008640e+17,8.419121528190694400e+17,9.956207929935545600e+17,1.161564892875427840e+18,1.339331484859954688e+18,1.528500713348013568e+18,1.728652407443727360e+18,1.939370642427511296e+18,2.160246858381712384e+18,2.390881949995449856e+18,2.630887626170518016e+18,2.879887253203590144e+18,3.137516333723921920e+18,3.403422729283590144e+18,3.677266702905583616e+18,3.958720835491624448e+18,4.247469854177201152e+18,4.543210399594865664e+18,4.845650751195025408e+18,5.154510524292591616e+18,5.469520348659825664e+18,5.790421535777697792e+18,6.116965739944049664e+18,6.448914617075587072e+18,6.786039484064107520e+18,7.128120980838946816e+18,7.474948736766811136e+18,7.826321042631321600e+18,8.182044529139559424e+18,8.541933852675054592e+18,8.905811388837272576e+18,9.273506934165151744e+18,9.644857416326307840e+18,1.001970661295904973e+19,1.039790487927594394e+19
2.727272727272727487e-03,1.882670028578381348e+11,1.658401012463770117e+13,2.406304970966881875e+14,1.444686876116715250e+15,5.231718509849136000e+15,1.380773515715213000e+16,2.952232044612640400e+16,5.449521765308262400e+16,9.042829443281363200e+16,1.385641819228881280e+17,1.997258502595152640e+17,2.743881959634399040e+17,3.627541583041018240e+17,4.648228434087091840e+17,5.804455245770048000e+17,7.093694453905007360e+17,8.512710001378179840e+17,1.005780311389824768e+18,1.172499132964625920e+18,1.351013716192272640e+18,1.540903947597693952e+18,1.741749764278375424e+18,1.953135602018529024e+18,2.174653432811890432e+18,2.405904796956366848e+18,2.646502121765414400e+18,2.896069535863044096e+18,3.154243327766023168e+18,3.420672154160120832e+18,3.695017072403812864e+18,3.976951449907515904e+18,4.266160787591954944e+18,4.562342483765687808e+18,4.865205557135069184e+18,5.174470342309215232e+18,5.489868167405446144e+18,5.811141020716106752e+18,6.138041211527753728e+18,6.470331028853227520e+18,6.807782400881951744e+18,7.150176557260143616e+18,7.497303695802433536e+18,7.848962654854930432e+18,8.204960592239890432e+18,8.565112671488125952e+18,8.929241755888873472e+18,9.297178110746058752e+18,9.668759114115837952e+18,1.004382897620684186e+19,1.042223846754737766e+19
2.424242424242424240e-03,1.695684056928711243e+11,1.536706174334813086e+13,2.274278976078765625e+14,1.384224222466819500e+15,5.060802578928524000e+15,1.344743342196550400e+16,2.889374549465871200e+16,5.353025249698830400e+16,8.907406682163395200e+16,1.367832867372212320e+17,1.974944645672072960e+17,2.716934981846339840e+17,3.595917868061941120e+17,4.611947016261729280e+17,5.763580127136568320e+17,7.048320947084716800e+17,8.462954473599976960e+17,1.000379543803760512e+18,1.166686941255372288e+18,1.344804302862597376e+18,1.534311649955165184e+18,1.734788860741553408e+18,1.945820178454843136e+18,2.166997291822585344e+18,2.397921397719758336e+18,2.638204541533516288e+18,2.887470446753355264e+18,3.145354984330875904e+18,3.411506388534657536e+18,3.685585294771920384e+18,3.967264652688875520e+18,4.256229552221388288e+18,4.552176989264780800e+18,4.854815589906822144e+18,5.163865306748442624e+18,5.479057097031378944e+18,5.800132589613783040e+18,6.126843745941661696e+18,6.458952518817166336e+18,6.796230511798221824e+18,7.138458641362512896e+18,7.485426803453058048e+18,7.836933545637229568e+18,8.192785745818487808e+18,8.552798298213888000e+18,8.916793807132711936e+18,9.284602288949618688e+18,9.656060882550857728e+18,1.003101356843790950e+19,1.040931089659529626e+19
3.030303030303030300e-03,2.106969172200968018e+11,1.801151948344327344e+13,2.558900069589698125e+14,1.513894711017654750e+15,5.426103025353308000e+15,1.421573620427700200e+16,3.023197462872761200e+16,5.558232750569584800e+16,9.195156564581902400e+16,1.405650557061034560e+17,2.022306448078171200e+17,2.774109986065639680e+17,3.662996606948977920e+17,4.688887847390316800e+17,5.850246574322758400e+17,7.144510527967553280e+17,8.568420341623362560e+17,1.011826230863218432e+18,1.179004510480905728e+18,1.357962672384219648e+18,1.548280458270769408e+18,1.749537875104685056e+18,1.961319576640640768e+18,2.183217853314748416e+18,2.414834630451462144e+18,2.655782762964421120e+18,2.905686832692463104e+18,3.164183595032486400e+18,3.430922178813464064e+18,3.705564112904649216e+18,3.987783231469794816e+18,4.277265494552299520e+18,4.573708749966630912e+18,4.876822454953485312e+18,5.186327370781770752e+18,5.501955239776723968e+18,5.823448451646141440e+18,6.150559704132790272e+18,6.483051661708552192e+18,6.820696615083177984e+18,7.163276143615852544e+18,7.510580782213401600e+18,7.862409693922257920e+18,8.218570349134117888e+18,8.578878212103634944e+18,8.943156435301826560e+18,9.311235561988888576e+18,9.682953237277579264e+18,1.005815392786503270e+19,1.043668865053453926e+19
2.727272727272727487e-03,1.882670028578380737e+11,1.658401012463769531e+13,2.406304970966880625e+14,1.444686876116715250e+15,5.231718509849136000e+15,1.380773515715212600e+16,2.952232044612640000e+16,5.449521765308259200e+16,9.042829443281361600e+16,1.385641819228881120e+17,1.997258502595151360e+17,2.743881959634398080e+17,3.627541583041020160e+17,4.648228434087088000e+17,5.804455245770046720e+17,7.093694453905004800e+17,8.512710001378177280e+17,1.005780311389824896e+18,1.172499132964625664e+18,1.351013716192272384e+18,1.540903947597693184e+18,1.741749764278374144e+18,1.953135602018527488e+18,2.174653432811888896e+18,2.405904796956367872e+18,2.646502121765413888e+18,2.896069535863043584e+18,3.154243327766021632e+18,3.420672154160117760e+18,3.695017072403811328e+18,3.976951449907513344e+18,4.266160787591953408e+18,4.562342483765685760e+18,4.865205557135070208e+18,5.174470342309216256e+18,5.489868167405447168e+18,5.811141020716110848e+18,6.138041211527756800e+18,6.470331028853227520e+18,6.807782400881952768e+18,7.150176557260144640e+18,7.497303695802437632e+18,7.848962654854927360e+18,8.204960592239885312e+18,8.565112671488123904e+18,8.929241755888871424e+18,9.297178110746052608e+18,9.668759114115846144e+18,1.004382897620683981e+19,1.042223846754737562e+19
3.333333333333333114e-03,2.374721996948820496e+11,1.967495617071259375e+13,2.733883018159393125e+14,1.592421817036142750e+15,5.645119674642419000e+15,1.467325797027768000e+16,3.102514042033658000e+16,5.679451592559873600e+16,9.364718858878292800e+16,1.427894712912721920e+17,2.050125662449117440e+17,2.807656999064259200e+17,3.702321038244648960e+17,4.733963079105048960e+17,5.900991350974536960e+17,7.200805610011196160e+17,8.630120996718114560e+17,1.018520749778843008e+18,1.186206413606967808e+18,1.365654401111641856e+18,1.556444301036278784e+18,1.758156202508954624e+18,1.970375003580230400e+18,2.192693348915845632e+18,2.424713590871886336e+18,2.666049057889244672e+18,2.916324833250411520e+18,3.175178188622158848e+18,3.442258774725627904e+18,3.717228641486891520e+18,3.999762138773266944e+18,4.289545733831965696e+18,4.586277771007108608e+18,4.889668191912258560e+18,5.199438229044930560e+18,5.515320082184298496e+18,5.837056584346589184e+18,6.164400862257256448e+18,6.497115995006241792e+18,6.834974673623674880e+18,7.177758863638294528e+18,7.525259472183302144e+18,7.877276020842200064e+18,8.233616325143714816e+18,8.594096181395420160e+18,8.958539061372932096e+18,9.326775815243028480e+18,9.698644382987249664e+18,1.007398951450033152e+19,1.045266249846189466e+19
