x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s,t=1.70e+02s,t=1.80e+02s,t=1.90e+02s,t=2.00e+02s,t=2.10e+02s,t=2.20e+02s,t=2.30e+02s,t=2.40e+02s,t=2.50e+02s,t=2.60e+02s,t=2.70e+02s,t=2.80e+02s,t=2.90e+02s,t=3.00e+02s,t=3.10e+02s,t=3.20e+02s,t=3.30e+02s,t=3.40e+02s,t=3.50e+02s,t=3.60e+02s,t=3.70e+02s,t=3.80e+02s,t=3.90e+02s,t=4.00e+02s,t=4.10e+02s,t=4.20e+02s,t=4.30e+02s,t=4.40e+02s,t=4.50e+02s,t=4.60e+02s,t=4.70e+02s,t=4.80e+02s,t=4.90e+02s,t=5.00e+02s
1.818181818181818180e-03,1.414239090172722168e+11,1.348195513621226953e+13,2.065860701807149375e+14,1.287604975567926500e+15,4.785802270545995000e+15,1.286902203384553400e+16,2.791574246920266800e+16,5.221307857864259200e+16,8.798658900435824000e+16,1.378335234193162400e+17,2.055468610321135360e+17,2.972261330725006080e+17,4.224838403452319360e+17,5.955165052808017920e+17,8.358369290466000640e+17,1.168543033426143488e+18,1.624094860507980032e+18,2.237654444517205248e+18,3.048096939872944128e+18,4.096823094228426240e+18,5.426499148647499776e+18,7.079829990422336512e+18,9.098443791776614400e+18,1.152193807100440576e+19,1.438711215084173312e+19,1.772739123726796186e+19,2.157243317326182810e+19,2.594789982730358374e+19,3.087537013638526566e+19,3.637237001771217715e+19,4.245249474642536038e+19,4.912560117842343526e+19,5.639804976505652019e+19,6.427297921418210509e+19,7.275059959492309811e+19,8.182849246776288870e+19,9.150190913653561754e+19,1.017640603123939246e+20,1.126063923394498068e+20,1.240188466700168397e+20,1.359901005211957494e+20,1.485077876280707973e+20,1.615586987683941253e+20,1.751289623049153413e+20,1.892042054074251674e+20,2.037696969066090988e+20,2.188104729215344968e+20,2.343114465138290196e+20,2.502575026725549834e+20,2.666335799394000568e+20
1.515151515151515150e-03,1.312209177246629944e+11,1.278045812639237109e+13,1.986970934838467812e+14,1.250621028950664000e+15,4.679618234931482000e+15,1.264267850334121800e+16,2.751690304618686000e+16,5.159245628078140800e+16,8.709415450730915200e+16,1.366056432862114560e+17,2.038853259173499200e+17,2.949721481524908160e+17,4.193917276306565760e+17,5.912322127923930880e+17,8.298853267750909440e+17,1.160325978253545984e+18,1.612899911078165248e+18,2.222672477887279104e+18,3.028446003259634688e+18,4.071575581838247936e+18,5.394709645158056960e+18,7.040561655501543424e+18,9.050791792573028352e+18,1.146504917683227034e+19,1.432020011663856435e+19,1.764974799280099738e+19,2.148343610425452544e+19,2.584701559849891021e+19,3.076215558695719731e+19,3.624647067871074304e+19,4.231364150786797568e+19,4.897360558623694029e+19,5.623279836743959347e+19,6.409442731170077901e+19,7.255876468450557952e+19,8.162344761123707290e+19,9.128377643136095027e+19,1.015330045965360169e+20,1.123626152239836365e+20,1.237625809615814984e+20,1.357216050712021238e+20,1.482273426257881989e+20,1.612666014799184200e+20,1.748255232487702528e+20,1.888897449494856663e+20,2.034445422515158057e+20,2.184749554742872637e+20,2.339658995833346785e+20,2.499022594881844675e+20,2.662689719517974036e+20
2.121212121212120993e-03,1.540931728037369690e+11,1.433910563569275391e+13,2.161249842095170312e+14,1.332021110991577500e+15,4.912757632270098000e+15,1.313883636807824400e+16,2.839022064231533600e+16,5.295039776198462400e+16,8.904592906250392000e+16,1.392904156607395680e+17,2.075180879980334720e+17,2.999005136441729280e+17,4.261532675247717760e+17,6.006012220972492800e+17,8.429003677883788800e+17,1.178293913279485952e+18,1.637376718063006464e+18,2.255424685717508864e+18,3.071398574634133504e+18,4.126752591866255872e+18,5.464173548044263424e+18,7.126355765940777984e+18,9.154889227939132416e+18,1.158931018253788365e+19,1.446633858129173504e+19,1.781930711030307635e+19,2.167777255475101286e+19,2.606729126434172518e+19,3.100933564573394125e+19,3.652132687425286963e+19,4.261675944888786944e+19,4.930539502600019968e+19,5.659350555030710682e+19,6.448414861476054630e+19,7.297746092239609856e+19,8.207095850201024102e+19,9.175983483671371776e+19,1.020372502493050143e+20,1.128946077393641636e+20,1.243218119970458010e+20,1.363075095550156145e+20,1.488393090170646036e+20,1.619039810560806748e+20,1.754876384407532995e+20,1.895758967625718825e+20,2.041540168216779817e+20,2.192070298174862131e+20,2.347198465993700147e+20,2.506773522822349455e+20,2.670644875363826729e+20
1.818181818181818180e-03,1.414239090172722473e+11,1.348195513621226953e+13,2.065860701807149062e+14,1.287604975567926500e+15,4.785802270545997000e+15,1.286902203384552800e+16,2.791574246920266000e+16,5.221307857864261600e+16,8.798658900435835200e+16,1.378335234193162080e+17,2.055468610321136000e+17,2.972261330725002880e+17,4.224838403452320000e+17,5.955165052808021760e+17,8.358369290466001920e+17,1.168543033426142976e+18,1.624094860507979776e+18,2.237654444517204736e+18,3.048096939872945152e+18,4.096823094228424704e+18,5.426499148647500800e+18,7.079829990422336512e+18,9.098443791776616448e+18,1.152193807100440781e+19,1.438711215084172288e+19,1.772739123726797005e+19,2.157243317326184038e+19,2.594789982730357146e+19,3.087537013638528614e+19,3.637237001771216486e+19,4.245249474642536038e+19,4.912560117842340250e+19,5.639804976505653658e+19,6.427297921418209690e+19,7.275059959492316365e+19,8.182849246776285594e+19,9.150190913653560115e+19,1.017640603123938918e+20,1.126063923394497905e+20,1.240188466700168069e+20,1.359901005211957330e+20,1.485077876280707318e+20,1.615586987683942564e+20,1.751289623049154396e+20,1.892042054074252984e+20,2.037696969066091315e+20,2.188104729215344640e+20,2.343114465138290524e+20,2.502575026725551145e+20,2.666335799394001224e+20
2.424242424242424240e-03,1.695684063063164978e+11,1.536706317157638281e+13,2.274282180628519688e+14,1.384243064516368250e+15,5.061259828568775000e+15,1.345335904187010800e+16,2.894202791395912000e+16,5.380653702363660800e+16,9.027477582654817600e+16,1.409795870724142400e+17,2.098033335977222400e+17,3.030013059244375040e+17,4.304085658499390720e+17,6.064984781136638720e+17,8.510924160382146560e+17,1.189601137581661696e+18,1.652774740356093696e+18,2.276020017939761664e+18,3.098395894861466624e+18,4.161417611243135488e+18,5.507795074741495808e+18,7.180209837636882432e+18,9.220207320509625344e+18,1.166725267757205094e+19,1.455797398152276378e+19,1.792559696529695539e+19,2.179956169728161792e+19,2.620530273871438234e+19,3.116416960291742925e+19,3.669346268465799987e+19,4.280656031517777101e+19,4.951311444377693389e+19,5.681929504755558810e+19,6.472806628994936013e+19,7.323948038844374221e+19,8.235097792420405248e+19,9.205768582460271821e+19,1.023527064245501133e+20,1.132273928535163372e+20,1.246716075158121021e+20,1.366739616596989379e+20,1.492220350005943337e+20,1.623025751114779197e+20,1.759016768550568919e+20,1.900049425401171149e+20,2.045976237680383099e+20,2.196647461200593551e+20,2.351912179431380419e+20,2.511619245401541509e+20,2.675618090735837839e+20
2.121212121212120993e-03,1.540931728037368164e+11,1.433910563569273828e+13,2.161249842095169062e+14,1.332021110991576250e+15,4.912757632270092000e+15,1.313883636807822800e+16,2.839022064231529600e+16,5.295039776198460800e+16,8.904592906250384000e+16,1.392904156607394240e+17,2.075180879980333440e+17,2.999005136441725440e+17,4.261532675247712640e+17,6.006012220972483840e+17,8.429003677883781120e+17,1.178293913279484672e+18,1.637376718063004160e+18,2.255424685717508608e+18,3.071398574634129920e+18,4.126752591866253824e+18,5.464173548044258304e+18,7.126355765940771840e+18,9.154889227939123200e+18,1.158931018253786726e+19,1.446633858129171456e+19,1.781930711030307430e+19,2.167777255475099648e+19,2.606729126434170061e+19,3.100933564573391667e+19,3.652132687425282867e+19,4.261675944888782848e+19,4.930539502600015872e+19,5.659350555030706586e+19,6.448414861476045619e+19,7.297746092239607398e+19,8.207095850201012634e+19,9.175983483671361946e+19,1.020372502493049979e+20,1.128946077393639997e+20,1.243218119970457354e+20,1.363075095550154834e+20,1.488393090170644726e+20,1.619039810560804454e+20,1.754876384407532012e+20,1.895758967625716531e+20,2.041540168216776540e+20,2.192070298174859182e+20,2.347198465993697198e+20,2.506773522822345851e+20,2.670644875363825091e+20
2.727272727272727487e-03,1.882670035499121704e+11,1.658401170981509766e+13,2.406308477297456875e+14,1.444707240016704250e+15,5.232207496244511000e+15,1.381401523615882000e+16,2.957310105793894800e+16,5.478391913284301600e+16,9.167608933111388800e+16,1.429047519839771040e+17,2.124075201474436800e+17,3.065353626233626880e+17,4.352594908271840640e+17,6.132220877398283520e+17,8.604321889568851200e+17,1.202490341396743680e+18,1.670322179183961088e+18,2.299482206533718528e+18,3.129139826521752576e+18,4.200878614467035648e+18,5.557433833249068032e+18,7.241471809938536448e+18,9.294486815180910592e+18,1.175586290729335398e+19,1.466212363635320627e+19,1.804637325246319002e+19,2.193791938808764416e+19,2.636205851769107661e+19,3.134000089595017216e+19,3.688891011716313907e+19,4.302203298815839437e+19,4.974889729035249254e+19,5.707555762692657152e+19,6.500487247669160346e+19,7.353679851387607450e+19,8.266869101806279066e+19,9.239560168656007987e+19,1.027105673251149578e+20,1.136048847225480643e+20,1.250683685249484390e+20,1.370895901434913096e+20,1.496560966912853606e+20,1.627546096853777777e+20,1.763712038055664681e+20,1.904914664046834156e+20,2.051006387446565437e+20,2.201837401141787689e+20,2.357256760886736323e+20,2.517113322393267077e+20,2.681256545999711437e+20
2.424242424242424240e-03,1.695684063063162231e+11,1.536706317157636328e+13,2.274282180628516562e+14,1.384243064516365500e+15,5.061259828568767000e+15,1.345335904187009000e+16,2.894202791395908400e+16,5.380653702363653600e+16,9.027477582654804800e+16,1.409795870724140640e+17,2.098033335977220800e+17,3.030013059244369280e+17,4.304085658499384320e+17,6.064984781136632320e+17,8.510924160382132480e+17,1.189601137581660416e+18,1.652774740356089856e+18,2.276020017939759360e+18,3.098395894861462528e+18,4.161417611243131392e+18,5.507795074741490688e+18,7.180209837636873216e+18,9.220207320509607936e+18,1.166725267757203456e+19,1.455797398152273306e+19,1.792559696529692877e+19,2.179956169728159334e+19,2.620530273871434138e+19,3.116416960291737600e+19,3.669346268465795072e+19,4.280656031517770547e+19,4.951311444377688474e+19,5.681929504755550618e+19,6.472806628994924544e+19,7.323948038844363571e+19,8.235097792420395418e+19,9.205768582460260352e+19,1.023527064245500477e+20,1.132273928535161733e+20,1.246716075158118892e+20,1.366739616596987740e+20,1.492220350005940388e+20,1.623025751114777559e+20,1.759016768550568591e+20,1.900049425401169510e+20,2.045976237680379494e+20,2.196647461200590602e+20,2.351912179431376814e+20,2.511619245401539215e+20,2.675618090735834890e+20
3.030303030303030300e-03,2.106969180077745056e+11,1.801152125702458594e+13,2.558903934236624688e+14,1.513916865179452750e+15,5.426629055589557000e+15,1.422242732004762000e+16,3.028563642207918400e+16,5.588528452482196000e+16,9.325321365273000000e+16,1.450701073494514560e+17,2.153362154601359360e+17,3.105104435322901120e+17,4.407170951563807360e+17,6.207877004556317440e+17,8.709413276055237120e+17,1.216990520086421248e+18,1.690056602576581888e+18,2.325858379338331648e+18,3.163687758234519552e+18,4.245203642539918848e+18,5.613168603141837824e+18,7.310231006202900480e+18,9.377827141172228096e+18,1.185524977067669094e+19,1.477890512717803930e+19,1.818176134232632115e+19,2.209297782875071693e+19,2.653769664676807066e+19,3.153697242773019443e+19,3.710781596988976333e+19,4.326332724143018803e+19,5.001289545059042918e+19,5.736244648465011507e+19,6.531472095220998144e+19,7.386956899836202189e+19,8.302425081901029786e+19,9.277373427722813440e+19,1.031109831755143905e+20,1.140272315548519793e+20,1.255122408896812319e+20,1.375545382556472934e+20,1.501416344990233395e+20,1.632602221695060869e+20,1.768963535270017434e+20,1.910355993306299761e+20,2.056631893934805811e+20,2.207641360647401636e+20,2.363233419030044344e+20,2.523256928486484541e+20,2.687561382036329595e+20
2.727272727272727487e-03,1.882670035499121704e+11,1.658401170981509180e+13,2.406308477297457812e+14,1.444707240016703250e+15,5.232207496244512000e+15,1.381401523615882200e+16,2.957310105793895600e+16,5.478391913284300000e+16,9.167608933111388800e+16,1.429047519839771040e+17,2.124075201474437440e+17,3.065353626233626240e+17,4.352594908271839360e+17,6.132220877398282240e+17,8.604321889568843520e+17,1.202490341396743424e+18,1.670322179183960064e+18,2.299482206533719808e+18,3.129139826521750528e+18,4.200878614467033600e+18,5.557433833249069056e+18,7.241471809938533376e+18,9.294486815180906496e+18,1.175586290729335398e+19,1.466212363635319808e+19,1.804637325246317978e+19,2.193791938808766054e+19,2.636205851769107251e+19,3.134000089595015987e+19,3.688891011716313088e+19,4.302203298815836979e+19,4.974889729035247616e+19,5.707555762692656333e+19,6.500487247669161165e+19,7.353679851387610726e+19,8.266869101806279066e+19,9.239560168656011264e+19,1.027105673251149414e+20,1.136048847225479987e+20,1.250683685249483407e+20,1.370895901434912932e+20,1.496560966912853279e+20,1.627546096853779415e+20,1.763712038055665009e+20,1.904914664046833828e+20,2.051006387446564454e+20,2.201837401141788672e+20,2.357256760886736650e+20,2.517113322393268388e+20,2.681256545999709471e+20
3.333333333333333114e-03,2.374722005983582764e+11,1.967495816938810938e+13,2.733887305889564688e+14,1.592446063982812250e+15,5.645688643778843000e+15,1.468042216266582600e+16,3.108209861752680400e+16,5.711370211911152800e+16,9.500989149369684800e+16,1.474803536806358080e+17,2.185956635977530880e+17,3.149352602599830400e+17,4.467937920731802880e+17,6.292128876517283840e+17,8.826441143630007040e+17,1.233134178585487104e+18,1.712020083489036800e+18,2.355201260703995904e+18,3.202103826937803264e+18,4.294468659366312448e+18,5.675087248425424896e+18,7.386586950650956800e+18,9.470338972992649216e+18,1.196553436322629632e+19,1.490844907456788685e+19,1.833190036865115341e+19,2.226488358440527872e+19,2.673237001047814144e+19,3.175524229310172774e+19,3.735034246809207603e+19,4.353060839996209562e+19,5.030527638211109683e+19,5.768013031718767821e+19,6.565778083687360922e+19,7.423796065251953869e+19,8.341782517539844915e+19,9.319224990927614771e+19,1.035541182549749432e+20,1.144945951697049027e+20,1.260033836090645545e+20,1.380689618756070769e+20,1.506788009396531692e+20,1.638195615221126922e+20,1.774772712707297444e+20,1.916374827528473805e+20,2.062854132583046840e+20,2.214060675804105933e+20,2.369843450421962998e+20,2.530051320769882358e+20,2.694533816711946568e+20
