t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Average T volume 1,Flux surface 1: solute,Flux surface 2: solute
662.3522057226132,5576793853.884038,1266818639814126.2,56255502986.72983,1266442245521818.8,314561995465.7528,1998.8176457809036,-65815279878700.0,-65812868299423.95
662.8522057226132,5382371287.633311,1203306469845832.5,52277294527.40722,1202950673192237.8,298136987779.9303,2002.8176457809072,-63512236205053.96,-63509926227804.85
663.3522057226132,5191016147.923785,1142060949431976.2,48553036108.42976,1141724817324149.0,282388055572.1616,2006.8176457809097,-61245583379547.38,-61243372428273.96
663.8522057226132,5002399573.529503,1083047914913404.1,45064245590.82831,1082730575114961.4,267273153278.43,2010.8176457809134,-59013094348128.945,-59010979190668.43
664.3522057226132,4816652925.863559,1026231844628410.1,41797812637.21814,1025932453869639.0,252776293207.87576,2014.8176457808988,-56816127109536.9,-56814104621304.69
664.8522057226132,4633902211.541121,971575906513564.2,38741275700.07634,971293649729749.6,238881605903.73715,2018.8176457808995,-54655992061470.65,-54654059214118.48
665.3522057226132,4454268533.188252,919042005613693.2,35882797471.87903,918776095220479.0,225573327209.68674,2022.817645780916,-52533952091428.05,-52532105944782.2
665.8522057226132,4277867746.2134986,868590835989719.2,33211134625.78187,868340511190409.6,212835796938.1767,2026.8176457809004,-50451218179063.53,-50449455874212.195
666.3522057226132,4104810127.2920175,820181936848497.9,30715609172.877705,819946462970682.4,200653458515.32535,2030.8176457809018,-48408945174117.08,-48407263927667.78
666.8522057226132,3935200054.64776,773773752720158.2,28386081327.92849,773552420579304.5,189010859471.7942,2034.8176457809084,-46408227749146.07,-46406624848137.625
667.3522057226132,3769135702.14762,729323697495081.0,26212923797.56132,729115822782810.0,177892652770.57263,2038.8176457809093,-44450096539743.05,-44448569337457.12
667.8522057226132,3606708749.2295017,686788222117437.9,24186997409.494724,686593144812320.0,167283598958.83902,2042.8176457808959,-42535514488080.586,-42534060400346.805
668.3522057226132,3448004108.6793094,646122885715757.9,22299628005.701633,645939969514516.4,157168569126.93567,2046.8176457809145,-40665373405897.4,-40663989907919.484
668.8522057226132,3293099674.2474957,607282429933425.2,20542584526.516464,607111061700571.5,147532548653.19077,2050.8176457809154,-38840490774545.15,-38839175398186.336
669.3522057226132,3142066090.048866,570220856203926.1,18908058216.55361,570060445437911.5,138360641708.67026,2054.8176457808995,-37061606800272.74,-37060357131693.59
669.8522057226132,2994966543.625169,534891505697297.44,17388642886.985413,534741484011375.25,129638076491.31061,2058.817645780902,-35329381742986.734,-35328195420652.85
670.3522057226132,2851856584.461978,501247141646017.75,15977316172.201376,501106962262106.9,121350211153.99777,2062.817645780906,-33644393536905.457,-33643268249794.082
670.8522057226132,2712783969.6429634,469240033740846.0,14667421722.18633,469109170994768.3,113482540386.30954,2066.817645780906,-32007135720480.332,-32006069206678.684
671.3522057226132,2577788538.194737,438822044270214.06,13452652275.111181,438699993126796.2,106020702604.77045,2070.817645780905,-30418015692908.227,-30417005738381.79
671.8522057226132,2446902115.5237007,409944715661036.7,12327033557.647581,409830991237661.75,98950487701.68492,2074.817645780909,-28877353312747.586,-28876397750279.297
672.3522057226132,2320148449.1745424,382559359064561.94,11284908963.406136,382453496161851.1,92257845297.96687,2078.8176457809122,-27385379852755.67,-27384476561200.117
672.8522057226132,2197543176.947875,356617143618401.0,10320924962.66654,356518696256820.1,85928893440.96182,2082.8176457809,-25942237323850.72,-25941384227415.37
673.3522057226132,2079093828.204531,332069186005473.6,9430017199.234245,331977726966762.4,79949927684.10292,2086.8176457809004,-24547978178059.996,-24547173245879.402
673.8522057226132,1964799858.9566276,308866639922488.5,8607397232.818125,308781760294914.7,74307430481.44212,2090.8176457809045,-23202565399067.12,-23201806644819.523
674.3522057226132,1854652721.1042578,286960785065059.94,7848539887.7982025,286882093791624.25,68988080826.73416,2094.817645780904,-21905872985534.06,-21905158467228.758
674.8522057226132,1748635965.9216535,266303115233724.97,7149171171.63531,266230238662523.7,63978764063.834206,2098.8176457809027,-20657686830178.48,-20657014650072.168
675.3522057226132,1646725381.6330755,246845425165219.38,6505256728.478411,246778006601316.47,59266581792.82996,2102.817645780907,-19457705994566.645,-19457074299113.95
675.8522057226132,1548889164.6472528,228539895696511.66,5912990795.751119,228477594954756.5,54838861794.57038,2106.81764578091,-18305544376275.203,-18304951356234.203
676.3522057226132,1455088123.7446818,211339176875352.0,5368785633.64871,211281669833699.5,50683167895.15225,2110.817645780895,-17200732762454.676,-17200176652984.416
676.8522057226132,1365275916.2362065,195196468640493.6,4869261399.551111,195143446793486.38,46787309691.49211,2114.8176457809136,-16142721260067.523,-16142200340956.057
677.3522057226132,1279399314.8396544,180065598707374.34,4411236441.361716,180016768719558.72,43139352059.42976,2118.8176457809163,-15130882090476.94,-15130394686362.354
677.8522057226132,1197398503.7548895,165901097310761.34,3991717985.707362,165856180569904.97,39727624366.83157,2122.817645780903,-14164512732473.805,-14164057213094.207
678.3522057226132,1119207402.1627011,152658268474670.78,3607893198.7911973,152617000644753.7,36540729315.97234,2126.8176457809013,-13242839394981.8,-13242414175459.236
678.8522057226132,1044754013.1304717,140293257501575.55,3257120599.464178,140255388075620.9,33567551342.003872,2130.817645780909,-12365020797760.582,-12364624338886.863
679.3522057226132,973960795.6837171,128763114397404.03,2936921805.7833705,128728406250305.06,30797264497.626953,2134.817645780907,-11530152235662.69,-11529783044130.143
679.8522057226132,906745057.597461,118025852975824.31,2644973597.939796,117994081917410.73,28219339758.065628,2138.817645780899,-10737269899260.742,-10736926527953.863
680.3522057226132,843019366.2812629,108040505414612.8,2379100281.976284,108011459743279.28,25823551685.147823,2142.8176457809113,-9985355422822.611,-9985036471011.982
680.8522057226132,782691974.9771075,98767172068215.48,2137266340.1642203,98740652125505.7,23599984394.621635,2146.817645780911,-9273340628112.719,-9273044741618.799
681.3522057226132,725667261.3628547,90167066373561.39,1917569355.2680829,90142884100168.03,21539036776.728054,2150.8176457809036,-8600112431101.002,-8599838302436.732
681.8522057226132,671846175.5591599,82202554720524.2,1718233197.1987746,82180533214224.94,19631426926.4933,2154.8176457809013,-7964517877356.211,-7964264245773.758
682.3522057226132,621126694.4735458,74837191193677.48,1537601461.732542,74817164269774.28,17868195747.038002,2158.817645780907,-7365369270711.834,-7365134922216.25
682.8522057226132,573404279.3854369,68035747127865.13,1374131152.0571773,68017558882737.266,16240709696.434704,2162.8176457809063,-6801449359474.597,-6801233126744.641
683.3522057226132,528572333.6785451,61764235456132.66,1226386594.8943384,61747739834547.95,14740662656.108156,2166.817645780905,-6271516544065.629,-6271317306292.416
683.8522057226132,486522657.6636628,55989929864404.445,1093033583.8394501,55974990231256.52,13360076906.432577,2170.8176457809095,-5774310070245.643,-5774126752916.988
684.3522057226132,447145897.5043268,50681378802518.195,972833743.3576428,50667867519674.414,12091303202.905533,2174.8176457809104,-5308555172789.376,-5308386747358.594
684.8522057226132,410331985.35889643,45808414435461.78,864639107.5758919,45796212444414.85,10927019953.981512,2178.817645780898,-4872968135263.792,-4872813618748.593
685.3522057226132,375970567.9841036,41342156651544.336,767386908.6211566,41331153062558.5,9860231509.237976,2182.817645780896,-4466261233090.1455,-4466119687586.46
685.8522057226132,343951421.20478,37255012275413.766,680094569.7730999,37245103963848.836,8884265573.923069,2186.817645780909,-4087147528724.2715,-4087018060808.0366
686.3522057226132,314164847.83946097,33520669662979.39,601854899.1309268,33511760873459.445,7992769772.998775,2190.817645780905,-3734345489716.956,-3734227249789.597
686.8522057226132,286502056.8800114,30114088882157.008,531831479.8428026,30106090841225.805,7179707394.489641,2194.8176457809022,-3406583402916.7227,-3406475584442.629
687.3522057226132,260855521.95074716,27011487707628.87,469254253.21499205,27004318245505.56,6439352348.158438,2198.817645780912,-3102603560440.3857,-3102505399115.225
687.8522057226132,237119317.31662345,24190323679330.13,413415291.2141451,24183906861340.375,5766283381.22607,2202.817645780909,-2821166195958.76,-2821076968788.053
688.3522057226132,215189429.96630415,21629272492941.047,363664755.00389946,21623538261158.133,5155377597.946512,2206.817645780896,-2561053152681.1523,-2560972176994.2046
688.8522057226132,194964046.5611143,19308203006170.438,319407036.2235271,19303086831753.35,4601803334.30659,2210.817645780911,-2321071267570.7437,-2320997899957.9
689.3522057226132,176343814.31112155,17208149156980.37,280097077.7279015,17203591703645.426,4101012442.902353,2214.8176457809127,-2100055459400.174,-2099989094591.9038
689.8522057226132,159232075.11075005,15311279099076.275,245236870.47103676,15307225898084.576,3648732046.1163363,2218.8176457809,-1896871511488.8213,-1896811581173.5457
690.3522057226132,143535072.53540188,13600861866004.02,214372123.13777214,13597263002990.262,3240955818.083023,2222.8176457809004,-1710418543098.3284,-1710364514687.72
690.8522057226132,129162131.5633094,12061231878088.2,187089101.01591235,12058041691998.053,2873934857.564265,2226.81764578091,-1539631166580.7612,-1539582541941.976
691.3522057226132,116025811.14052579,10677751606319.81,163011630.46186385,10674928400663.424,2544168214.7815523,2230.8176457809063,-1383481330445.371,-1383437644581.0737
691.8522057226132,104042029.94813687,9436772704280.904,141798265.15307328,9434278470850.33,2248393135.479395,2234.817645780904,-1240979851308.3064,-1240940671020.2563
692.3522057226132,93130165.95706461,8325595913449.091,123139610.14706738,8323396068587.935,1983575085.0556889,2238.8176457809095,-1111177640521.4985,-1111142563043.2007
692.8522057226132,83213130.56464526,7332430038947.364,106755799.58581723,7330493172402.687,1746897614.525483,2242.8176457809104,-993166633718.286,-993135285342.5231
693.3522057226132,74217418.29652703,6446350282212.465,92394123.70116982,6444647918542.044,1535752128.4269245,2246.817645780901,-886080433905.2128,-886052468593.0027
693.8522057226132,66073133.22594248,5657256204395.24,79826800.59783407,5655762576848.831,1347727612.5876586,2250.817645780897,-789094680719.5267,-789069778718.545
694.3522057226132,58713993.40867238,4955829579830.185,68848888.11946005,4954521416571.656,1180600376.9983654,2254.81764578091,-701427160368.6782,-701405026828.9001
694.8522057226132,52077314.755365536,4333492382887.36,59276330.94500611,4332348705375.711,1032323865.949603,2258.8176457809063,-622337672238.2865,-622318035848.9264
695.3522057226132,46103975.862954386,3782365134223.541,50944137.920600176,3781367067525.6157,901018584.1420962,2262.817645780905,-551127669502.0902,-551110281137.1227
695.8522057226132,40738365.4036745,3295225814153.9233,43704684.50940507,3294356408920.2646,784962183.742607,2266.817645780911,-487139691990.04126,-487124323388.2743
696.3522057226132,35928313.724041514,2865469531843.231,37426135.14108094,2864713597640.9707,682579753.3925277,2270.8176457809113,-429756610375.91766,-429743052841.7078
696.8522057226132,31625010.337847643,2487069119532.68,31990980.16519341,2486413069196.127,592434346.0497779,2274.817645780899,-378400701136.95056,-378388764278.4311
697.3522057226132,27782909.00766539,2154536801326.6404,27294682.060462873,2153968505957.2568,513217778.31566024,2278.817645780913,-332532571995.11,-332522082497.6459
697.8522057226132,24359622.09995526,1862887066404.7173,23244425.524978124,1862395720627.4626,443741729.630056,2282.817645780914,-291649957488.71594,-291640757931.1474
698.3522057226132,21315805.87102765,1607600857121.5234,19757966.071461745,1607176854184.1177,382929165.4638216,2286.8176457809022,-255286404083.73196,-255278351798.79468
698.8522057226132,18615038.296518132,1384591163510.3718,16762571.77613468,1384225979795.852,329806104.44855773,2290.8176457808995,-223009863770.50647,-223002829749.42795
699.3522057226132,16223690.99760486,1190170097404.9102,14194052.879040347,1189856185915.7249,283493745.3093646,2294.8176457809077,-194421214442.09924,-194415082290.39755
699.8522057226132,14110796.744699404,1021017501889.2015,11995874.006654365,1020748194252.9064,243200965.5443776,2298.8176457809054,-169152724565.9945,-169147389507.49152
700.3522057226132,12247913.935912054,874151135223.5284,10118343.88295785,873920551765.6447,208217200.06471488,2302.8176457809027,-146866478708.0743,-146861846638.94803
700.8522057226132,10608989.355086464,746898452879.5659,8517877.511103133,746701420308.202,177905704.49773267,2306.817645780913,-127252779419.17618,-127248766015.89473
701.3522057226132,9170220.41471857,636869996947.9038,7156325.942589706,636701973196.954,151697204.59192148,2310.8176457809122,-110028539864.4783,-110025069740.45589
701.8522057226132,7909917.984411885,541934389015.99976,6000368.902330074,541791394798.9525,129083930.16007854,2314.8176457809013,-94935680349.12337,-94932686264.95732
702.3522057226132,6808370.797666821,460194910704.4728,5020965.704112602,460073467338.6962,109614029.27454863,2318.8176457808995,-81739540660.89983,-81736962783.14488
702.8522057226132,5847712.320343921,389967645413.8666,4192860.0694186552,389864718485.4865,92886355.99013023,2322.8176457809054,-70227318857.52698,-70225104068.06798
703.3522057226132,5011790.854807138,329761145479.89215,3494134.6512046135,329674093931.6644,78545622.72216366,2326.817645780904,-60206545856.399185,-60204647110.686554
703.8522057226132,4286043.545955585,278257580848.34595,2905811.2608628757,278184111086.99176,66277906.54741542,2330.8176457809027,-51503603915.07424,-51501979646.21513
704.3522057226132,4286043.545955585,278257580848.34595,2905811.2608628757,278184111086.99176,66277906.54741542,2334.8176457809077,-51519025738.846565,-51517400983.629486
704.8522057226132,3698349.6223738105,233789529500.76776,2371764.762484205,233727773367.79343,55686018.58938114,2338.81764578091,-44468085264.449066,-44466682882.4526
705.3522057226132,3698349.6223738105,233789529500.76776,2371764.762484205,233727773367.79343,55686018.58938114,2342.8176457809013,-44481309559.145706,-44479906760.09704
705.8522057226132,3176734.62957134,195570579345.52997,1927800.0965904347,195518892176.013,46582634.79076823,2346.8176457808972,-38218979305.315094,-38217774005.97949
706.3522057226132,3176734.62957134,195570579345.52997,1927800.0965904347,195518892176.013,46582634.79076823,2350.8176457809095,-38230267884.806114,-38229062229.46631
706.8522057226132,3176734.62957134,195570579345.52997,1927800.0965904347,195518892176.013,46582634.79076823,2354.817645780906,-38241521430.99872,-38240315420.759544
707.3522057226132,2745676.1243410558,162508477493.26398,1534834.450585386,162465489406.32507,38707576.364199676,2358.8176457809004,-33062127068.958584,-33061084403.784065
707.8522057226132,2745676.1243410558,162508477493.26398,1534834.450585386,162465489406.32507,38707576.364199676,2362.8176457809104,-33071793453.43371,-33070750483.41485
708.3522057226132,2745676.1243410558,162508477493.26398,1534834.450585386,162465489406.32507,38707576.364199676,2366.817645780907,-33081429976.740875,-33080386702.819386
708.8522057226132,2355975.5860536513,134114161438.2933,1214158.070569647,134078646952.36136,31944352.27523715,2370.8176457809027,-28394337711.273727,-28393442255.187763
709.3522057226132,2355975.5860536513,134114161438.2933,1214158.070569647,134078646952.36136,31944352.27523715,2374.8176457809154,-28402555605.22346,-28401659889.974445
709.8522057226132,2355975.5860536513,134114161438.2933,1214158.070569647,134078646952.36136,31944352.27523715,2378.8176457809136,-28410748228.709496,-28409852255.09437
710.3522057226132,2355975.5860536513,134114161438.2933,1214158.070569647,134078646952.36136,31944352.27523715,2382.8176457809045,-28418915697.77577,-28418019466.587814
710.8522057226132,2027672.250467287,109648415432.08679,938809.4475464505,109619332071.82213,26116878.566645477,2386.817645780901,-24465764666.071186,-24464993105.478024
711.3522057226132,2027672.250467287,109648415432.08679,938809.4475464505,109619332071.82213,26116878.566645477,2390.817645780909,-24472751002.089867,-24471979221.17326
711.8522057226132,2027672.250467287,109648415432.08679,938809.4475464505,109619332071.82213,26116878.566645477,2394.8176457809036,-24479715984.92868,-24478943984.36203
712.3522057226132,2027672.250467287,109648415432.08679,938809.4475464505,109619332071.82213,26116878.566645477,2398.8176457808995,-24486659712.053974,-24485887492.507607
712.8522057226132,2027672.250467287,109648415432.08679,938809.4475464505,109619332071.82213,26116878.566645477,2402.81764578091,-24493582280.3417,-24492809842.48289
713.3522057226132,1744714.2425237724,88566950051.47992,707974.9929955032,88543401852.74107,21095509.503443256,2406.81764578091,-21081481459.19,-21080816628.223114
713.8522057226132,1744714.2425237724,88566950051.47992,707974.9929955032,88543401852.74107,21095509.503443256,2410.8176457809013,-21087401830.17276,-21086736812.49955
714.3522057226132,1744714.2425237724,88566950051.47992,707974.9929955032,88543401852.74107,21095509.503443256,2414.8176457808986,-21093304242.06023,-21092639038.247055
714.8522057226132,1744714.2425237724,88566950051.47992,707974.9929955032,88543401852.74107,21095509.503443256,2418.8176457809122,-21099188776.215332,-21098523386.82599
715.3522057226132,1744714.2425237724,88566950051.47992,707974.9929955032,88543401852.74107,21095509.503443256,2422.817645780904,-21105055513.511772,-21104389939.10751
715.8522057226132,1744714.2425237724,88566950051.47992,707974.9929955032,88543401852.74107,21095509.503443256,2426.8176457809036,-21110904534.33769,-21110238775.477215
716.3522057226132,1495503.8961561685,70466489312.05292,519495.9548848834,70447690124.97499,16784187.22688379,2430.817645780908,-18100474544.344276,-18099903724.448254
716.8522057226132,1495503.8961561685,70466489312.05292,519495.9548848834,70447690124.97499,16784187.22688379,2434.8176457809072,-18105457939.045506,-18104886961.992233
717.3522057226132,1495503.8961561685,70466489312.05292,519495.9548848834,70447690124.97499,16784187.22688379,2438.817645780899,-18110426352.103054,-18109855218.36499
717.8522057226132,1495503.8961561685,70466489312.05292,519495.9548848834,70447690124.97499,16784187.22688379,2442.817645780914,-18115379850.78861,-18114808560.8361
718.3522057226132,1495503.8961561685,70466489312.05292,519495.9548848834,70447690124.97499,16784187.22688379,2446.817645780907,-18120318501.972916,-18119747056.274193
718.8522057226132,1495503.8961561685,70466489312.05292,519495.9548848834,70447690124.97499,16784187.22688379,2450.817645780907,-18125242372.12875,-18124670771.149952
719.3522057226132,1495503.8961561685,70466489312.05292,519495.9548848834,70447690124.97499,16784187.22688379,2454.817645780902,-18130151527.333874,-18129579771.539055
719.8522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2458.817645780909,-15423534459.083166,-15423048060.62891
720.3522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2462.817645780906,-15427684746.021872,-15427198216.683662
720.8522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2466.817645780902,-15431822684.759289,-15431336024.926542
721.3522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2470.8176457809122,-15435948330.174166,-15435461540.234564
721.8522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2474.817645780909,-15440061736.821495,-15439574817.161003
722.3522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2478.817645780903,-15444162958.934893,-15443675909.937763
722.8522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2482.8176457808977,-15448252050.428944,-15447764872.477728
723.3522057226132,1271899.6700591603,55042966616.14148,369967.91284289013,55028214263.34417,13110485.214402629,2486.8176457809145,-15452329064.90154,-15451841758.377102
723.8522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2490.8176457809027,-12985449694.270369,-12985040184.184122
724.3522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2494.8176457809,-12988854776.123049,-12988445158.653893
724.8522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2498.817645780911,-12992249845.164816,-12991840120.628515
725.3522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2502.8176457809072,-12995634945.380142,-12995225114.091074
725.8522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2506.817645780901,-12999010120.496986,-12998600182.76815
726.3522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2510.8176457809154,-13002375413.988665,-13001965370.13169
726.8522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2514.81764578091,-13005730869.075687,-13005320719.400837
727.3522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2518.8176457809013,-13009076528.727596,-13008666273.54378
727.8522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2522.8176457809,-13012412435.664776,-13012002075.279554
728.3522057226132,1068566.9025618641,42057526825.56294,254999.70065904106,42046185748.938255,10017510.021474738,2526.817645780909,-13015738632.360237,-13015328167.079836
728.8522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2530.8176457809077,-10842746327.098494,-10842404389.949043
729.3522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2534.817645780904,-10845500436.834166,-10845158412.831036
729.8522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2538.8176457809136,-10848246564.422602,-10847904453.817516
730.3522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2542.817645780906,-10850984744.42756,-10850642547.471153
730.8522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2546.817645780905,-10853715011.21408,-10853372728.155905
731.3522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2550.8176457808986,-10856437398.949913,-10856095030.03844
731.8522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2554.8176457809063,-10859151941.606913,-10858809487.089548
732.3522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2558.8176457809027,-10861858672.962458,-10861516133.085537
732.8522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2562.8176457809022,-10864557626.600819,-10864215001.609623
733.3522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2566.8176457809136,-10867248835.914541,-10866906126.053293
733.8522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2570.8176457809095,-10869932334.105803,-10869589539.617682
734.3522057226132,889941.7712246724,31214788767.91963,166989.951739796,31206296933.776237,7434902.4204272535,2574.8176457809045,-10872608154.187765,-10872265275.314907
734.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2578.8176457808963,-8889532278.876598,-8889251938.653204
735.3522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2582.8176457809104,-8891707042.296654,-8891426633.489935
735.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2586.8176457809022,-8893875609.6122,-8893595132.417557
736.3522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2590.8176457808977,-8896038007.201284,-8895757461.813288
736.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2594.817645780909,-8898194261.29284,-8897913647.90523
737.3522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2598.8176457809086,-8900344397.967718,-8900063716.773415
737.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2602.8176457809027,-8902488443.159752,-8902207694.350855
738.3522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2606.817645780916,-8904626422.656765,-8904345606.424564
738.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2610.817645780909,-8906758362.101608,-8906477478.636581
739.3522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2614.8176457809,-8908884286.99317,-8908603336.484991
739.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2618.817645780899,-8911004222.687386,-8910723205.32493
740.3522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2622.8176457809077,-8913118194.398222,-8912837110.369572
740.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2626.817645780904,-8915226227.198687,-8914945076.69113
741.3522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2630.8176457809022,-8917328346.021797,-8917047129.221836
741.8522057226132,727445.1251294223,22325263268.8193,103303.10794740403,22319114990.89729,5317529.688954546,2634.8176457809163,-8919424575.66155,-8919143292.754906
742.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2638.817645780907,-7127723125.168349,-7127498345.564455
742.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2642.817645780905,-7129388528.172881,-7129163696.048902
743.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2646.817645780898,-7131049284.862177,-7130824400.364637
743.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2650.8176457809104,-7132705414.608457,-7132480477.883273
744.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2654.8176457809004,-7134356936.676662,-7134131947.869143
744.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2658.817645780899,-7136003870.225202,-7135778829.480048
745.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2662.8176457809127,-7137646234.3066845,-7137421141.768001
745.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2666.8176457809063,-7139284047.868645,-7139058903.679934
746.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2670.8176457809022,-7140917329.754262,-7140692134.058436
746.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2674.8176457809177,-7142546098.703085,-7142320851.642464
747.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2678.817645780911,-7144170373.351731,-7143945075.068048
747.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2682.8176457809004,-7145790172.234598,-7145564822.868999
748.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2686.8176457808972,-7147405513.784554,-7147180113.477605
748.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2690.817645780909,-7149016416.333637,-7148790965.225327
749.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2694.8176457809054,-7150622898.11374,-7150397396.343482
749.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2698.817645780905,-7152224977.257289,-7151999424.963924
750.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2702.817645780914,-7153822671.797918,-7153597069.1197195
750.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2706.817645780906,-7155415999.671151,-7155190346.745826
751.3522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2710.8176457808995,-7157004978.715045,-7156779275.679737
751.8522057226132,581182.4362276505,15197545579.722773,59094.52035561892,15193285502.44459,3619800.3216016926,2714.8176457808995,-7158589626.670872,-7158363873.662167
752.3522057226132,451285.91900348326,9637705772.611128,30075.255361097352,9634928889.539633,2295521.8971270192,2718.8176457809072,-5559844047.388117,-5559668712.5046425
752.8522057226132,451285.91900348326,9637705772.611128,30075.255361097352,9634928889.539633,2295521.8971270192,2722.8176457809036,-5561067835.229049,-5560892461.752279
753.3522057226132,451285.91900348326,9637705772.611128,30075.255361097352,9634928889.539633,2295521.8971270192,2726.8176457809013,-5562288300.879154,-5562112888.913859
753.8522057226132,451285.91900348326,9637705772.611128,30075.255361097352,9634928889.539633,2295521.8971270192,2730.8176457809136,-5563505457.8188505,-5563330007.469372
