x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s
2.999999999999999889e-02,1.854204802281550391e+13,3.830776114062278906e+13,5.928749781156171094e+13,8.448641444453146875e+13,1.280966533690069531e+14,2.279905992410047188e+14,4.534725915249719375e+14,9.019780624304938750e+14,1.686941354221188750e+15,2.923212376302055500e+15,4.715048776046369000e+15,7.148665565504052000e+15,1.028911874710493000e+16,1.418036577163460400e+16,1.884724578020777600e+16,2.429837918188544000e+16
3.010101010101010055e-02,5.009717124452041600e+17,7.509786810294732800e+17,9.578471632436328960e+17,1.265778040159599104e+18,2.123305086525809920e+18,4.480233993409733632e+18,9.708066523743741952e+18,1.927937278966837658e+19,3.442373719018019226e+19,5.591876829559651533e+19,8.404167391688646656e+19,1.186315710287438152e+20,1.592014147561669263e+20,2.050559431713464975e+20,2.553929628776801239e+20,3.093802491758205993e+20
3.005050505050504972e-02,2.686409669007558080e+17,3.944278731325415040e+17,4.981008455578101760e+17,6.511454328262887680e+17,1.075868645008206720e+18,2.245016415384749312e+18,4.843699043883848704e+18,9.609748811036280832e+18,1.716105546538484736e+19,2.788995313829196186e+19,4.193811999196241920e+19,5.922729457104938598e+19,7.951516748869414093e+19,1.024544865553066557e+20,1.276439085587614433e+20,1.546666585221449318e+20
3.015151515151515138e-02,7.007062749632236800e+17,1.072311478318905856e+18,1.381837274430971392e+18,1.848978381861504000e+18,3.157149567304489472e+18,6.743473113498432512e+18,1.467075090665857024e+19,2.914269114153212314e+19,5.199045375517268378e+19,8.436437023430303744e+19,1.266656145430499492e+20,1.786419268466160108e+20,2.395560386538531062e+20,3.083621194117736694e+20,3.838568343804773663e+20,4.647937868427803361e+20
3.010101010101010055e-02,5.009717124452042880e+17,7.509786810294737920e+17,9.578471632436337920e+17,1.265778040159599104e+18,2.123305086525809920e+18,4.480233993409741824e+18,9.708066523743746048e+18,1.927937278966839296e+19,3.442373719018022093e+19,5.591876829559655629e+19,8.404167391688656486e+19,1.186315710287438643e+20,1.592014147561671229e+20,2.050559431713467269e+20,2.553929628776805827e+20,3.093802491758209270e+20
3.020202020202020221e-02,8.714063812428040960e+17,1.360999791094248960e+18,1.772613049779883264e+18,2.405908614417617920e+18,4.192655815318731776e+18,9.073406604526993408e+18,1.981054593840033792e+19,3.933452918714109952e+19,7.006383607669356134e+19,1.135033627560004485e+20,1.701612301332002898e+20,2.396806520857217597e+20,3.210656049462854943e+20,4.129153526614985933e+20,5.136243666783878513e+20,6.215333297003803443e+20
3.015151515151515138e-02,7.007062749632234240e+17,1.072311478318905856e+18,1.381837274430972160e+18,1.848978381861503232e+18,3.157149567304491008e+18,6.743473113498435584e+18,1.467075090665857638e+19,2.914269114153213133e+19,5.199045375517271654e+19,8.436437023430313574e+19,1.266656145430499983e+20,1.786419268466160435e+20,2.395560386538532045e+20,3.083621194117737349e+20,3.838568343804775629e+20,4.647937868427804672e+20
3.025252525252525304e-02,1.016454966730545408e+18,1.619556535979672832e+18,2.132731244374217984e+18,2.942002899593523712e+18,5.245950069540710400e+18,1.151046553204259635e+19,2.520890901055855821e+19,4.999301855010437530e+19,8.885004236025495552e+19,1.436156598242645934e+20,2.148825415855953019e+20,3.021719469516809175e+20,4.042176363300445880e+20,5.192579471931045970e+20,6.452834114614018703e+20,7.802230604867879567e+20
3.020202020202020221e-02,8.714063812428043520e+17,1.360999791094249472e+18,1.772613049779883520e+18,2.405908614417618432e+18,4.192655815318732800e+18,9.073406604526993408e+18,1.981054593840033382e+19,3.933452918714112410e+19,7.006383607669360230e+19,1.135033627560004649e+20,1.701612301332004536e+20,2.396806520857216942e+20,3.210656049462854287e+20,4.129153526614987899e+20,5.136243666783879168e+20,6.215333297003804754e+20
3.030303030303030387e-02,1.139020275750036096e+18,1.850421988191347456e+18,2.464778099456593920e+18,3.463081646628462592e+18,6.334377867602638848e+18,1.409753624519448986e+19,3.095104161649910170e+19,6.126100182199028941e+19,1.085603716185845432e+20,1.749861791688564081e+20,2.611879630873015091e+20,3.665434651240377221e+20,4.895019842912750797e+20,6.279333463484606710e+20,7.794217924974247936e+20,9.414860474076033188e+20
3.025252525252525304e-02,1.016454966730546304e+18,1.619556535979672832e+18,2.132731244374217984e+18,2.942002899593522688e+18,5.245950069540714496e+18,1.151046553204259840e+19,2.520890901055855821e+19,4.999301855010438349e+19,8.885004236025492275e+19,1.436156598242645934e+20,2.148825415855954657e+20,3.021719469516807864e+20,4.042176363300444570e+20,5.192579471931046625e+20,6.452834114614017393e+20,7.802230604867880878e+20
3.035353535353535123e-02,1.242030078235280640e+18,2.055953449326100224e+18,2.771387478547600896e+18,3.975477408439129600e+18,7.476873229269593088e+18,1.688068527400523981e+19,3.712699382406918144e+19,7.328745014670284390e+19,1.294128763131007304e+20,2.079065223728287252e+20,3.094419398074582958e+20,4.332278283782147277e+20,5.774121698027572429e+20,7.394872736391987200e+20,9.166282403634877563e+20,1.105944978637729038e+21
3.030303030303030387e-02,1.139020275750036224e+18,1.850421988191346688e+18,2.464778099456594432e+18,3.463081646628460032e+18,6.334377867602639872e+18,1.409753624519449190e+19,3.095104161649910579e+19,6.126100182199032218e+19,1.085603716185844613e+20,1.749861791688563425e+20,2.611879630873015419e+20,3.665434651240375910e+20,4.895019842912746865e+20,6.279333463484602778e+20,7.794217924974247936e+20,9.414860474076029256e+20
3.040404040404040206e-02,1.328156032275093760e+18,2.238416918763805184e+18,3.055263612955259392e+18,4.486175990006813696e+18,8.694356975240009728e+18,1.990992069104753050e+19,4.383280102393213747e+19,8.622889987317932032e+19,1.516339774094034207e+20,2.426766419653853839e+20,3.600165609325215744e+20,5.026641092657854546e+20,6.684466887256012227e+20,8.544688382384314778e+20,1.057493293354771284e+21,1.274222866078587159e+21
3.035353535353535123e-02,1.242030078235280640e+18,2.055953449326101504e+18,2.771387478547603968e+18,3.975477408439132160e+18,7.476873229269598208e+18,1.688068527400524390e+19,3.712699382406918963e+19,7.328745014670287667e+19,1.294128763131008287e+20,2.079065223728288236e+20,3.094419398074584924e+20,4.332278283782151209e+20,5.774121698027574395e+20,7.394872736391992443e+20,9.166282403634882806e+20,1.105944978637729825e+21
3.045454545454545289e-02,1.399807460789234432e+18,2.399981033458662912e+18,3.319209658719904256e+18,5.002976620620481536e+18,1.001017118964187546e+19,2.323999858869086208e+19,5.117166098941177037e+19,1.002509140518644613e+20,1.754600847447494820e+20,2.796064957189014487e+20,4.132931461246882284e+20,5.752992785011134956e+20,7.631102777479090668e+20,9.734316003649393787e+20,1.202610160085968093e+21,1.446943714121867330e+21
3.040404040404040206e-02,1.328156032275093248e+18,2.238416918763805696e+18,3.055263612955259904e+18,4.486175990006816256e+18,8.694356975240009728e+18,1.990992069104753050e+19,4.383280102393213747e+19,8.622889987317923840e+19,1.516339774094035190e+20,2.426766419653854495e+20,3.600165609325218365e+20,5.026641092657857823e+20,6.684466887256008294e+20,8.544688382384313467e+20,1.057493293354771939e+21,1.274222866078587159e+21
3.050505050505050372e-02,1.459133298327345664e+18,2.542713506244514304e+18,3.566163430510163968e+18,5.534675407021367296e+18,1.145055716693684019e+19,2.693128337691990835e+19,5.925515902905193267e+19,1.155295741178157793e+20,2.011392251482827653e+20,3.190176879683408364e+20,4.696638032228434575e+20,6.515896135587461857e+20,8.619151366467403121e+20,1.096934592086315106e+21,1.352575539371207295e+21,1.624733149269240840e+21
3.045454545454545289e-02,1.399807460789234176e+18,2.399981033458663936e+18,3.319209658719905280e+18,5.002976620620482560e+18,1.001017118964187546e+19,2.323999858869085798e+19,5.117166098941177037e+19,1.002509140518644941e+20,1.754600847447495148e+20,2.796064957189015470e+20,4.132931461246883594e+20,5.752992785011136922e+20,7.631102777479086735e+20,9.734316003649393787e+20,1.202610160085968617e+21,1.446943714121867854e+21
3.055555555555555455e-02,1.508030690101429248e+18,2.668580267224032768e+18,3.799241882941297664e+18,6.091276724733591552e+18,1.304518457600659661e+19,3.105067066974981734e+19,6.820454872063273370e+19,1.322530066089601597e+20,2.289326802336081183e+20,3.612450973375981814e+20,5.295329547049866363e+20,7.320020648183234560e+20,9.653821026016986399e+20,1.225543289089405747e+21,1.507990393042969035e+21,1.808219006561705787e+21
3.050505050505050372e-02,1.459133298327345408e+18,2.542713506244513792e+18,3.566163430510164480e+18,5.534675407021372416e+18,1.145055716693683610e+19,2.693128337691991654e+19,5.925515902905193267e+19,1.155295741178157466e+20,2.011392251482827325e+20,3.190176879683406397e+20,4.696638032228433265e+20,6.515896135587461857e+20,8.619151366467403121e+20,1.096934592086315237e+21,1.352575539371208344e+21,1.624733149269241102e+21
3.060606060606060538e-02,1.548158649385703424e+18,2.779447500957899264e+18,4.021796162270428672e+18,6.684237723368280064e+18,1.482774002142837146e+19,3.567258159175181107e+19,7.815209537824161792e+19,1.506229492094110925e+20,2.591166351992224154e+20,4.066384897731424420e+20,5.933188300958683628e+20,8.170155754057187983e+20,1.074041772221442163e+21,1.359830528987637481e+21,1.669460667449369690e+21,1.998031868884461552e+21
3.055555555555555455e-02,1.508030690101429504e+18,2.668580267224031232e+18,3.799241882941296128e+18,6.091276724733594624e+18,1.304518457600659456e+19,3.105067066974982963e+19,6.820454872063272550e+19,1.322530066089601597e+20,2.289326802336080527e+20,3.612450973375981158e+20,5.295329547049864397e+20,7.320020648183231939e+20,9.653821026016990331e+20,1.225543289089406534e+21,1.507990393042968510e+21,1.808219006561705787e+21
3.065656565656565621e-02,1.580955249398477824e+18,2.877086778491995136e+18,4.237479358498049536e+18,7.326751722102371328e+18,1.683658367881433293e+19,4.088003739014663373e+19,8.924248901442142208e+19,1.708563597818736804e+20,2.919838393263012905e+20,4.555641152536600904e+20,6.614549211368394588e+20,9.071223506734818263e+20,1.188435566870413443e+21,1.500377371756255773e+21,1.837597959453107814e+21,2.194805555333080809e+21
3.060606060606060538e-02,1.548158649385702912e+18,2.779447500957900800e+18,4.021796162270429696e+18,6.684237723368282112e+18,1.482774002142836122e+19,3.567258159175182746e+19,7.815209537824161792e+19,1.506229492094111908e+20,2.591166351992226120e+20,4.066384897731427041e+20,5.933188300958681006e+20,8.170155754057191916e+20,1.074041772221443211e+21,1.359830528987637481e+21,1.669460667449369428e+21,1.998031868884462862e+21
3.070707070707070704e-02,1.607656990649462528e+18,2.963183512095593984e+18,4.450329457711379968e+18,8.034076957595752448e+18,1.911548322091046502e+19,4.676582327106521498e+19,1.016343331090130534e+20,1.931870713570756854e+20,3.278452781566979604e+20,5.084062859687395983e+20,7.343913961407597773e+20,1.002829073044057227e+21,1.309116736804967416e+21,1.647773897910520644e+21,2.013020122845701472e+21,2.399177554955131159e+21
3.065656565656565621e-02,1.580955249398477312e+18,2.877086778491996672e+18,4.237479358498050560e+18,7.326751722102367232e+18,1.683658367881433088e+19,4.088003739014661734e+19,8.924248901442140570e+19,1.708563597818737459e+20,2.919838393263014216e+20,4.555641152536601559e+20,6.614549211368391967e+20,9.071223506734824817e+20,1.188435566870413443e+21,1.500377371756254724e+21,1.837597959453108077e+21,2.194805555333080809e+21
3.075757575757575787e-02,1.629319200905807360e+18,3.039349016209333248e+18,4.664870436307994624e+18,8.823917921943420928e+18,2.171443482586301645e+19,5.343375037835260723e+19,1.155017149760770048e+20,2.178674952788712817e+20,3.670318565684023132e+20,5.655689331438502543e+20,8.125964695374628127e+20,1.104658057709479002e+21,1.436651299548658926e+21,1.802619940070173442e+21,2.196351811188586447e+21,2.611789402318961639e+21
3.070707070707070704e-02,1.607656990649463296e+18,2.963183512095593472e+18,4.450329457711383552e+18,8.034076957595747328e+18,1.911548322091046502e+19,4.676582327106519859e+19,1.016343331090130534e+20,1.931870713570757837e+20,3.278452781566980260e+20,5.084062859687397294e+20,7.343913961407593841e+20,1.002829073044057489e+21,1.309116736804966629e+21,1.647773897910521168e+21,2.013020122845701472e+21,2.399177554955131159e+21
3.080808080808080870e-02,1.646836558876263424e+18,3.107136544900056576e+18,4.886234962979853312e+18,9.716867396129740800e+18,2.469058165900797952e+19,6.100002478584346214e+19,1.310358629207799071e+20,2.451703738583466312e+20,4.098960911430656983e+20,6.274771390371683369e+20,8.965577221794423112e+20,1.213148344445237985e+21,1.571618907858830885e+21,1.965525743588255203e+21,2.388224953199394554e+21,2.833286991508673135e+21
3.075757575757575787e-02,1.629319200905807616e+18,3.039349016209332736e+18,4.664870436307995648e+18,8.823917921943419904e+18,2.171443482586300416e+19,5.343375037835262362e+19,1.155017149760769720e+20,2.178674952788714455e+20,3.670318565684026409e+20,5.655689331438503199e+20,8.125964695374634680e+20,1.104658057709479395e+21,1.436651299548659450e+21,1.802619940070174491e+21,2.196351811188586447e+21,2.611789402318961115e+21
3.085858585858585953e-02,1.660963061045584128e+18,3.168061798808704512e+18,5.120312792683429888e+18,1.073691824748665446e+19,2.810924083322524467e+19,6.959473226420745011e+19,1.484468946896026993e+20,2.753905829663906202e+20,4.568138093430726984e+20,6.945786399509707489e+20,9.867833675279355085e+20,1.328856720558035567e+21,1.714613642563855057e+21,2.137112551965611000e+21,2.589279156918624977e+21,3.064320825302045426e+21
3.080808080808080870e-02,1.646836558876263680e+18,3.107136544900058624e+18,4.886234962979850240e+18,9.716867396129744896e+18,2.469058165900797952e+19,6.100002478584348672e+19,1.310358629207799071e+20,2.451703738583466967e+20,4.098960911430658949e+20,6.274771390371684680e+20,8.965577221794420490e+20,1.213148344445237985e+21,1.571618907858832196e+21,1.965525743588256514e+21,2.388224953199395602e+21,2.833286991508674183e+21
3.090909090909091037e-02,1.672330959298407424e+18,3.223628558503110144e+18,5.373929662192993280e+18,1.191205511951390310e+19,3.204505046673932698e+19,7.936344739483533312e+19,1.679656609297758618e+20,3.088469839896825037e+20,5.081858520870265160e+20,7.673452953914165166e+20,1.083803458381906706e+21,1.452358669751641702e+21,1.866244725485899874e+21,2.318013112826537705e+21,2.800162039020280873e+21,3.305546196457053225e+21
3.085858585858585953e-02,1.660963061045583616e+18,3.168061798808706560e+18,5.120312792683426816e+18,1.073691824748665242e+19,2.810924083322523238e+19,6.959473226420746650e+19,1.484468946896026993e+20,2.753905829663907185e+20,4.568138093430725673e+20,6.945786399509702246e+20,9.867833675279347220e+20,1.328856720558034518e+21,1.714613642563854795e+21,2.137112551965612048e+21,2.589279156918624453e+21,3.064320825302044901e+21
3.095959595959595773e-02,1.681468377626175744e+18,3.275360312619587584e+18,5.655062343420655616e+18,1.327493729939729408e+19,3.658324905532950528e+19,9.046897531817635021e+19,1.898456864776018002e+20,3.458843234884133192e+20,5.644397753361621320e+20,8.462745177813593620e+20,1.188171028351993250e+21,1.584249241466606715e+21,2.027137147611050410e+21,2.508872100297981821e+21,3.021529475771062551e+21,3.557623298213152817e+21
3.090909090909091037e-02,1.672330959298407168e+18,3.223628558503112192e+18,5.373929662192994304e+18,1.191205511951390106e+19,3.204505046673932288e+19,7.936344739483531674e+19,1.679656609297758945e+20,3.088469839896825037e+20,5.081858520870266470e+20,7.673452953914166477e+20,1.083803458381906575e+21,1.452358669751641440e+21,1.866244725485898039e+21,2.318013112826537181e+21,2.800162039020281397e+21,3.305546196457052176e+21
3.101010101010100856e-02,1.688815467129390848e+18,3.324839015842172416e+18,5.973096493927749632e+18,1.486368530116360192e+19,4.182109993973432320e+19,1.030932340037124588e+20,2.143652112806873334e+20,3.868751777245921935e+20,6.260315452844976374e+20,9.318906563874852700e+20,1.300463161824345063e+21,1.725143835032992874e+21,2.197932207630756872e+21,2.710346449717089010e+21,3.254045772297971696e+21,3.821217261306641908e+21
3.095959595959595773e-02,1.681468377626176768e+18,3.275360312619592704e+18,5.655062343420660736e+18,1.327493729939731046e+19,3.658324905532952576e+19,9.046897531817641574e+19,1.898456864776019968e+20,3.458843234884135813e+20,5.644397753361627873e+20,8.462745177813604106e+20,1.188171028351993774e+21,1.584249241466608026e+21,2.027137147611051459e+21,2.508872100297982870e+21,3.021529475771062551e+21,3.557623298213155439e+21
3.106060606060605939e-02,1.694739081147082240e+18,3.373752443013260288e+18,6.339135080568626176e+18,1.672278504683503616e+19,4.786947415728214016e+19,1.174392843935881789e+20,2.418293316168792474e+20,4.322219379776296059e+20,6.934472206876637921e+20,1.024746328372133233e+21,1.421281985711390327e+21,1.875678892775139443e+21,2.379287955958687334e+21,2.923105600691229426e+21,3.498383746994322538e+21,4.096998115004742894e+21
3.101010101010100856e-02,1.688815467129391360e+18,3.324839015842173440e+18,5.973096493927752704e+18,1.486368530116360806e+19,4.182109993973432320e+19,1.030932340037124751e+20,2.143652112806873334e+20,3.868751777245923246e+20,6.260315452844977684e+20,9.318906563874855322e+20,1.300463161824344539e+21,1.725143835032994185e+21,2.197932207630756348e+21,2.710346449717088485e+21,3.254045772297973793e+21,3.821217261306640859e+21
3.111111111111111022e-02,1.699546050420199168e+18,3.423952013052583936e+18,6.766366459682560000e+18,1.890412495753070592e+19,5.485460539514508902e+19,1.337335150813269852e+20,2.725722409946028442e+20,4.823588312305642373e+20,7.672046147757144801e+20,1.125423689129352888e+21,1.551255575854893236e+21,2.036512496029558112e+21,2.571879539329889993e+21,3.147831644654454440e+21,3.755224728081539269e+21,4.385640669883160592e+21
3.106060606060605939e-02,1.694739081147083264e+18,3.373752443013259776e+18,6.339135080568624128e+18,1.672278504683503616e+19,4.786947415728210739e+19,1.174392843935882281e+20,2.418293316168792474e+20,4.322219379776299336e+20,6.934472206876637921e+20,1.024746328372133626e+21,1.421281985711390065e+21,1.875678892775140491e+21,2.379287955958688383e+21,2.923105600691229426e+21,3.498383746994324111e+21,4.096998115004744466e+21
3.116161616161616105e-02,1.703495216843004160e+18,3.477523454069316608e+18,7.270502694214951936e+18,2.146818277102234829e+19,6.292003108352912589e+19,1.522279873197814252e+20,3.069595686977132954e+20,5.377539693981075374e+20,8.478549280804141793e+20,1.234535633321089827e+21,1.691038770537038086e+21,2.208324857885030089e+21,2.776399441116242379e+21,3.385219373204631454e+21,4.025258459548191031e+21,4.687824320304241967e+21
3.111111111111111022e-02,1.699546050420199168e+18,3.423952013052583424e+18,6.766366459682563072e+18,1.890412495753071002e+19,5.485460539514508083e+19,1.337335150813270508e+20,2.725722409946029097e+20,4.823588312305646305e+20,7.672046147757148733e+20,1.125423689129352495e+21,1.551255575854892712e+21,2.036512496029559161e+21,2.571879539329891566e+21,3.147831644654454440e+21,3.755224728081541890e+21,4.385640669883162165e+21
3.121212121212121188e-02,1.706808449423178496e+18,3.536873286390164480e+18,7.870300393693996032e+18,2.448538046743011738e+19,7.222873384976338125e+19,1.732029450871320740e+20,3.453908123670143959e+20,5.989114187809766769e+20,9.359843423760930570e+20,1.352726917301954675e+21,1.841313883175493042e+21,2.391818706334286086e+21,2.993557612548715971e+21,3.635976223670640574e+21,4.309182913911231873e+21,5.004232764800755565e+21
3.116161616161616105e-02,1.703495216843004928e+18,3.477523454069316608e+18,7.270502694214949888e+18,2.146818277102235648e+19,6.292003108352916685e+19,1.522279873197814579e+20,3.069595686977134920e+20,5.377539693981081928e+20,8.478549280804140483e+20,1.234535633321088778e+21,1.691038770537037562e+21,2.208324857885030875e+21,2.776399441116241854e+21,3.385219373204631978e+21,4.025258459548194177e+21,4.687824320304242491e+21
3.126262626262626271e-02,1.709680923770086400e+18,3.604834834135299584e+18,8.588178296324781056e+18,2.803762729120736461e+19,8.296549756435736166e+19,1.969694936548187832e+20,3.883018592855997153e+20,6.663732798752493404e+20,1.032215564794017874e+21,1.480675192918176432e+21,2.002791305934796227e+21,2.587719551443326206e+21,3.224081490124902236e+21,3.900822118548861616e+21,4.607704009486996341e+21,5.335553642832104260e+21
3.121212121212121188e-02,1.706808449423178496e+18,3.536873286390166016e+18,7.870300393693996032e+18,2.448538046743012966e+19,7.222873384976343040e+19,1.732029450871320412e+20,3.453908123670145270e+20,5.989114187809769390e+20,9.359843423760927949e+20,1.352726917301954675e+21,1.841313883175492256e+21,2.391818706334287659e+21,2.993557612548715971e+21,3.635976223670642147e+21,4.309182913911232397e+21,5.004232764800754516e+21
3.131313131313131354e-02,1.712291003204140544e+18,3.684798363588719104e+18,9.450947992349986816e+18,3.222007248022880666e+19,9.533949201002079846e+19,2.238724485757661348e+20,4.361675891536836035e+20,7.407217660482224128e+20,1.137209310033608573e+21,1.619091941997483655e+21,2.176209995686566691e+21,2.796775830102784082e+21,3.468715894603305189e+21,4.180489195665922982e+21,4.921535230122765844e+21,5.682478086656413925e+21
3.126262626262626271e-02,1.709680923770086144e+18,3.604834834135296512e+18,8.588178296324781056e+18,2.803762729120736461e+19,8.296549756435737805e+19,1.969694936548188160e+20,3.883018592855995843e+20,6.663732798752493404e+20,1.032215564794017481e+21,1.480675192918176170e+21,2.002791305934796751e+21,2.587719551443327779e+21,3.224081490124903285e+21,3.900822118548863713e+21,4.607704009486999486e+21,5.335553642832105308e+21
3.136363636363636437e-02,1.714810122141062656e+18,3.780871017845720576e+18,1.049067663182412595e+19,3.714309091996373811e+19,1.095870997534567956e+20,2.542933552249910395e+20,4.895045491003133133e+20,8.225812679228184330e+20,1.251665707471110406e+21,1.768723300221655450e+21,2.362337833501793452e+21,3.019758921930545562e+21,3.728222807146699948e+21,4.475721426170741785e+21,5.251397145623627039e+21,6.045700187353295880e+21
3.131313131313131354e-02,1.712291003204141056e+18,3.684798363588716544e+18,9.450947992349988864e+18,3.222007248022880666e+19,9.533949201002078208e+19,2.238724485757662003e+20,4.361675891536838001e+20,7.407217660482222817e+20,1.137209310033608180e+21,1.619091941997483655e+21,2.176209995686566429e+21,2.796775830102783558e+21,3.468715894603304665e+21,4.180489195665926128e+21,4.921535230122764796e+21,5.682478086656417071e+21
3.141414141414141520e-02,1.717413147925450496e+18,3.898073507397390848e+18,1.174570318344642150e+19,4.293452649320098202e+19,1.259749980534293463e+20,2.886536769589346632e+20,5.488736894867108004e+20,9.126203886023636419e+20,1.376325618869909586e+21,1.930350758502347833e+21,2.561971848667404435e+21,3.257463029950618010e+21,4.003381018378339615e+21,4.787274117735695516e+21,5.598016831415129211e+21,6.425916374338196472e+21
3.136363636363636437e-02,1.714810122141063936e+18,3.780871017845720576e+18,1.049067663182413210e+19,3.714309091996375450e+19,1.095870997534568120e+20,2.542933552249910395e+20,4.895045491003135099e+20,8.225812679228184330e+20,1.251665707471110668e+21,1.768723300221656760e+21,2.362337833501792928e+21,3.019758921930544513e+21,3.728222807146697327e+21,4.475721426170743882e+21,5.251397145623628087e+21,6.045700187353297977e+21
3.146464646464646603e-02,1.720289793714178304e+18,4.042582066797619200e+18,1.326183282611409101e+19,4.974221934604940083e+19,1.448035075504371958e+20,3.274181475979845960e+20,6.148831467143483884e+20,1.011553933130087006e+21,1.511971851339942330e+21,2.104791729474003796e+21,2.775938298093245039e+21,3.510704919784528019e+21,4.294985646359099998e+21,5.115913300654308721e+21,5.962127186309297471e+21,6.823824708029528408e+21
3.141414141414141520e-02,1.717413147925451520e+18,3.898073507397390848e+18,1.174570318344642765e+19,4.293452649320095744e+19,1.259749980534293791e+20,2.886536769589346632e+20,5.488736894867109970e+20,9.126203886023633797e+20,1.376325618869909586e+21,1.930350758502348620e+21,2.561971848667405484e+21,3.257463029950620107e+21,4.003381018378338566e+21,4.787274117735695516e+21,5.598016831415130259e+21,6.425916374338196472e+21
3.151515151515151686e-02,1.723657781494016000e+18,4.222026046419415552e+18,1.509373736855895245e+19,5.773684458220901171e+19,1.664102180043116052e+20,3.710982812646556303e+20,6.881910567690272768e+20,1.120144833828721918e+21,1.659430249191299088e+21,2.292899966286109344e+21,3.005092591921649418e+21,3.780323511262348050e+21,4.603847519783208616e+21,5.462414994863082701e+21,6.344466147590955598e+21,7.240124085664646955e+21
3.146464646464646603e-02,1.720289793714178816e+18,4.042582066797620736e+18,1.326183282611409715e+19,4.974221934604939264e+19,1.448035075504372285e+20,3.274181475979843338e+20,6.148831467143489126e+20,1.011553933130087399e+21,1.511971851339942855e+21,2.104791729474005107e+21,2.775938298093245563e+21,3.510704919784529592e+21,4.294985646359102095e+21,5.115913300654306623e+21,5.962127186309298520e+21,6.823824708029529457e+21
3.156565656565656769e-02,1.727778621771321088e+18,4.445853730941946368e+18,1.730659320533661286e+19,6.711509096303904358e+19,1.911738994256578478e+20,4.202560296173361562e+20,7.695083806225926717e+20,1.239205991423168479e+21,1.819570647394347647e+21,2.495565820531281756e+21,3.250319056176872423e+21,4.067179316594638062e+21,4.930792423026643173e+21,5.827564356287829377e+21,6.745775803011887530e+21,7.675513360608581911e+21
3.151515151515151686e-02,1.723657781494017024e+18,4.222026046419415040e+18,1.509373736855895245e+19,5.773684458220901990e+19,1.664102180043116380e+20,3.710982812646555648e+20,6.881910567690275389e+20,1.120144833828722573e+21,1.659430249191299088e+21,2.292899966286109082e+21,3.005092591921652040e+21,3.780323511262348575e+21,4.603847519783211237e+21,5.462414994863082701e+21,6.344466147590955598e+21,7.240124085664642761e+21
3.161616161616161852e-02,1.732977098257119744e+18,4.725781625926746112e+18,1.997799222129849549e+19,7.810320895330449818e+19,2.195187045340037448e+20,4.755075732000769966e+20,8.596017198930015027e+20,1.369602010133601452e+21,1.993307668512159564e+21,2.713716325896975548e+21,3.512530523401882173e+21,4.372153719547681571e+21,5.276660200067291939e+21,6.212154701320736997e+21,7.166801399672939217e+21,8.130690375860688519e+21
3.156565656565656769e-02,1.727778621771322112e+18,4.445853730941946880e+18,1.730659320533661286e+19,6.711509096303904358e+19,1.911738994256578150e+20,4.202560296173362217e+20,7.695083806225928028e+20,1.239205991423169790e+21,1.819570647394347385e+21,2.495565820531280708e+21,3.250319056176870851e+21,4.067179316594638062e+21,4.930792423026646319e+21,5.827564356287826231e+21,6.745775803011895919e+21,7.675513360608584008e+21
3.166666666666666935e-02,1.739665838652754688e+18,5.076345602324648960e+18,2.320016523197617766e+19,9.096095782303149261e+19,2.519186655189063762e+20,5.375272299815489372e+20,9.592960983520313344e+20,1.512250803260287353e+21,2.181601344227347792e+21,2.948315093987579920e+21,3.792667742432032981e+21,4.696148090434958655e+21,5.642303714730156491e+21,6.616986408673489191e+21,7.608290250186804953e+21,8.606350912837531992e+21
3.161616161616161852e-02,1.732977098257120256e+18,4.725781625926750208e+18,1.997799222129849549e+19,7.810320895330449818e+19,2.195187045340038758e+20,4.755075732000768655e+20,8.596017198930018959e+20,1.369602010133602238e+21,1.993307668512158253e+21,2.713716325896976597e+21,3.512530523401881125e+21,4.372153719547682619e+21,5.276660200067290890e+21,6.212154701320735949e+21,7.166801399672939217e+21,8.130690375860691665e+21
3.171717171717172018e-02,1.748376737439057152e+18,5.515576016356175872e+18,2.708256196038162842e+19,1.059859813945062687e+20,2.889024845307889582e+20,6.070514601858282291e+20,1.069477681993276719e+21,1.668125044189450732e+21,2.385457541962810262e+21,3.200362008741009687e+21,4.091698598753991131e+21,5.040082732180939211e+21,6.028587665195606737e+21,7.042865698323431424e+21,8.070990536947633488e+21,9.103187556894416830e+21
3.166666666666666935e-02,1.739665838652756480e+18,5.076345602324652032e+18,2.320016523197618995e+19,9.096095782303150899e+19,2.519186655189066056e+20,5.375272299815491338e+20,9.592960983520317276e+20,1.512250803260286566e+21,2.181601344227347530e+21,2.948315093987578872e+21,3.792667742432035602e+21,4.696148090434961277e+21,5.642303714730156491e+21,6.616986408673490239e+21,7.608290250186801807e+21,8.606350912837537235e+21
